"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"RCUS","Arcus Biosciences, Inc.","28.21","$1.3B","2018","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/rcus",
"ARD","Ardagh Group S.A.","12.05","$2.85B","2017","Consumer Durables","Containers/Packaging","https://old.nasdaq.com/symbol/ard",
"ASC","Ardmore Shipping Corporation","5.92","$196.7M","2013","Transportation","Marine Transportation","https://old.nasdaq.com/symbol/asc",
"AFC","Ares Capital Corporation","25.1","$200.8M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/afc",
"ACRE","Ares Commercial Real Estate Corporation","7.98","$266.87M","2012","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/acre",
"ARDC","Ares Dynamic Credit Allocation Fund, Inc.","11.6","$265.81M","2012","n/a","n/a","https://old.nasdaq.com/symbol/ardc",
"ARES","Ares Management Corporation","36.35","$4.81B","2014","Finance","Investment Managers","https://old.nasdaq.com/symbol/ares",
"ARES^A","Ares Management Corporation","25.62","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ares^a",
"AGX","Argan, Inc.","37.24","$582.62M","n/a","Basic Industries","Engineering & Construction","https://old.nasdaq.com/symbol/agx",
"ARGD","Argo Group International Holdings, Ltd.","25.63","n/a","n/a","Finance","Specialty Insurers","https://old.nasdaq.com/symbol/argd",
"ARGO","Argo Group International Holdings, Ltd.","34.12","$1.18B","n/a","Finance","Specialty Insurers","https://old.nasdaq.com/symbol/argo",
"ANET","Arista Networks, Inc.","222.92","$16.88B","2014","Technology","Computer Communications Equipment","https://old.nasdaq.com/symbol/anet",
"AI","Arlington Asset Investment Corp","2.47","$90.93M","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/ai",
"AI^B","Arlington Asset Investment Corp","17.15","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ai^b",
"AI^C","Arlington Asset Investment Corp","17.45","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ai^c",
"AIC","Arlington Asset Investment Corp","21.8","n/a","2015","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/aic",
"AIW","Arlington Asset Investment Corp","22.5","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/aiw",
"ARLO","Arlo Technologies, Inc.","2.33","$181.8M","2018","Consumer Non-Durables","Consumer Electronics/Appliances","https://old.nasdaq.com/symbol/arlo",
"AHH","Armada Hoffler Properties, Inc.","9.1","$707.66M","2013","Finance","Real Estate","https://old.nasdaq.com/symbol/ahh",
"AHH^A","Armada Hoffler Properties, Inc.","20.33","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ahh^a",
"ARR","ARMOUR Residential REIT, Inc.","8.17","$527.67M","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/arr",
"ARR^C","ARMOUR Residential REIT, Inc.","22.14","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/arr^c",
"AFI","Armstrong Flooring, Inc.","3.43","$73.94M","2016","Consumer Non-Durables","Plastic Products","https://old.nasdaq.com/symbol/afi",
"AWI","Armstrong World Industries Inc","77.09","$3.77B","n/a","Consumer Non-Durables","Plastic Products","https://old.nasdaq.com/symbol/awi",
"ARW","Arrow Electronics, Inc.","67.84","$5.34B","n/a","Technology","Electronic Components","https://old.nasdaq.com/symbol/arw",
"AJG","Arthur J. Gallagher & Co.","94","$17.82B","n/a","Finance","Specialty Insurers","https://old.nasdaq.com/symbol/ajg",
"APAM","Artisan Partners Asset Management Inc.","29.5","$2.32B","2013","Finance","Investment Managers","https://old.nasdaq.com/symbol/apam",
"ASA","ASA Gold and Precious Metals Limited","15.19","$293.01M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/asa",
"ABG","Asbury Automotive Group Inc","76.21","$1.47B","2002","Consumer Durables","Automotive Aftermarket","https://old.nasdaq.com/symbol/abg",
"ASX","ASE Technology Holding Co., Ltd.","4.03","$8.59B","2018","Technology","Semiconductors","https://old.nasdaq.com/symbol/asx",
"ASGN","ASGN Incorporated","63.31","$3.32B","1992","Technology","Professional Services","https://old.nasdaq.com/symbol/asgn",
"AHT","Ashford Hospitality Trust Inc","0.83","$87.25M","2003","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/aht",
"AHT^D","Ashford Hospitality Trust Inc","10.8966","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/aht^d",
"AHT^F","Ashford Hospitality Trust Inc","7.96","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/aht^f",
"AHT^G","Ashford Hospitality Trust Inc","7.74","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/aht^g",
"AHT^H","Ashford Hospitality Trust Inc","7.85","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/aht^h",
"AHT^I","Ashford Hospitality Trust Inc","7.74","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/aht^i",
"ASH","Ashland Global Holdings Inc.","67.79","$4.1B","n/a","Consumer Durables","Specialty Chemicals","https://old.nasdaq.com/symbol/ash",
"ASPN","Aspen Aerogels, Inc.","6.38","$169.67M","2014","Consumer Services","RETAIL: Building Materials","https://old.nasdaq.com/symbol/aspn",
"AHL^C","Aspen Insurance Holdings Limited","25.59","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ahl^c",
"AHL^D","Aspen Insurance Holdings Limited","24.75","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ahl^d",
"AHL^E","Aspen Insurance Holdings Limited","24.3","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ahl^e",
"AMK","AssetMark Financial Holdings, Inc.","25.85","$1.87B","2019","Finance","Investment Managers","https://old.nasdaq.com/symbol/amk",
"ASB","Associated Banc-Corp","14.63","$2.25B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/asb",
"ASB^C","Associated Banc-Corp","25.35","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/asb^c",
"ASB^D","Associated Banc-Corp","24.931","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/asb^d",
"ASB^E","Associated Banc-Corp","25.95","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/asb^e",
"AC","Associated Capital Group, Inc.","43.71","$978.56M","2015","Finance","Investment Bankers/Brokers/Service","https://old.nasdaq.com/symbol/ac",
"AIZ","Assurant, Inc.","103.49","$6.17B","2004","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/aiz",
"AIZP","Assurant, Inc.","106.3629","$305.79M","n/a","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/aizp",
"AGO","Assured Guaranty Ltd.","27.49","$2.39B","2004","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/ago",
"AGO^B","Assured Guaranty Ltd.","26.0437","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ago^b",
"AGO^E","Assured Guaranty Ltd.","26.24","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ago^e",
"AGO^F","Assured Guaranty Ltd.","25.67","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ago^f",
"AZN","Astrazeneca PLC","53.5","$140.41B","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/azn",
"HOME","At Home Group Inc.","4.65","$298.46M","2016","Consumer Services","Home Furnishings","https://old.nasdaq.com/symbol/home",
"T","AT&T Inc.","31.06","$221.3B","n/a","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/t",
"T^A","AT&T Inc.","25.5","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/t^a",
"T^C","AT&T Inc.","23.54","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/t^c",
"TBB","AT&T Inc.","26.15","n/a","2017","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/tbb",
"TBC","AT&T Inc.","27.12","n/a","2018","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/tbc",
"ATTO","Atento S.A.","0.85","$60.5M","2014","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/atto",
"ATH","Athene Holding Ltd.","29.36","$5.7B","2016","Finance","Life Insurance","https://old.nasdaq.com/symbol/ath",
"ATH^A","Athene Holding Ltd.","24.91","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ath^a",
"ATH^B","Athene Holding Ltd.","24.4","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ath^b",
"ATKR","Atkore International Group Inc.","27.57","$1.3B","2016","Miscellaneous","Industrial Machinery/Components","https://old.nasdaq.com/symbol/atkr",
"AT","Atlantic Power Corporation","2.1","$198.31M","n/a","Energy","Electric Utilities: Central","https://old.nasdaq.com/symbol/at",
"ATCO","Atlas Corp.","7.39","$1.82B","n/a","Transportation","Marine Transportation","https://old.nasdaq.com/symbol/atco",
"ATCO^D","Atlas Corp.","22.31","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/atco^d",
"ATCO^E","Atlas Corp.","22.91","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/atco^e",
"ATCO^G","Atlas Corp.","22.97","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/atco^g",
"ATCO^H","Atlas Corp.","21.817","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/atco^h",
"ATCO^I","Atlas Corp.","20.62","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/atco^i",
"ATO","Atmos Energy Corporation","101.68","$12.44B","n/a","Public Utilities","Oil/Gas Transmission","https://old.nasdaq.com/symbol/ato",
"ACB","Aurora Cannabis Inc.","15.34","$1.56B","2018","Consumer Durables","Specialty Chemicals","https://old.nasdaq.com/symbol/acb",
"ATHM","Autohome Inc.","75.65","$9.01B","2013","Technology","EDP Services","https://old.nasdaq.com/symbol/athm",
"ALV","Autoliv, Inc.","64.12","$5.6B","n/a","Capital Goods","Auto Parts:O.E.M.","https://old.nasdaq.com/symbol/alv",
"AN","AutoNation, Inc.","41.43","$3.61B","n/a","Consumer Durables","Automotive Aftermarket","https://old.nasdaq.com/symbol/an",
"AZO","AutoZone, Inc.","1147.55","$26.79B","n/a","Consumer Services","Other Specialty Stores","https://old.nasdaq.com/symbol/azo",
"AVLR","Avalara, Inc.","99.28","$7.79B","2018","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/avlr",
"AVB","AvalonBay Communities, Inc.","159.03","$22.38B","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/avb",
"AGR","Avangrid, Inc.","43.96","$13.58B","2015","Public Utilities","Electric Utilities: Central","https://old.nasdaq.com/symbol/agr",
"AVNS","Avanos Medical, Inc.","29.12","$1.39B","2014","Health Care","Industrial Specialties","https://old.nasdaq.com/symbol/avns",
"AVTR","Avantor, Inc.","18.33","$10.55B","2019","Capital Goods","Biotechnology: Laboratory Analytical Instruments","https://old.nasdaq.com/symbol/avtr",
"AVTR^A","Avantor, Inc.","61.77","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/avtr^a",
"AVYA","Avaya Holdings Corp.","14.24","$1.18B","n/a","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/avya",
"AVY","Avery Dennison Corporation","112.19","$9.35B","n/a","Consumer Durables","Containers/Packaging","https://old.nasdaq.com/symbol/avy",
"AVA","Avista Corporation","38.87","$2.62B","n/a","Public Utilities","Power Generation","https://old.nasdaq.com/symbol/ava",
"AXTA","Axalta Coating Systems Ltd.","23.32","$5.49B","2014","Basic Industries","Paints/Coatings","https://old.nasdaq.com/symbol/axta",
"AXS","Axis Capital Holdings Limited","39.06","$3.29B","2003","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/axs",
"AXS^E","Axis Capital Holdings Limited","23.59","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/axs^e",
"AX","Axos Financial, Inc.","22.08","$1.32B","2018","Finance","Savings Institutions","https://old.nasdaq.com/symbol/ax",
"AXO","Axos Financial, Inc.","25.17","n/a","2018","Finance","Savings Institutions","https://old.nasdaq.com/symbol/axo",
"AZUL","Azul S.A.","8.16","$929.28M","2017","Transportation","Air Freight/Delivery Services","https://old.nasdaq.com/symbol/azul",
"AZRE","Azure Power Global Limited","15.1","$719.3M","2016","Public Utilities","Electric Utilities: Central","https://old.nasdaq.com/symbol/azre",
"AZZ","AZZ Inc.","32.39","$846.93M","n/a","Consumer Durables","Building Products","https://old.nasdaq.com/symbol/azz",
"BGS","B&G Foods, Inc.","23.39","$1.5B","n/a","Consumer Non-Durables","Packaged Foods","https://old.nasdaq.com/symbol/bgs",
"BMRG.U","B. Riley Principal Merger Corp. II","n/a","n/a","2020","n/a","n/a","https://old.nasdaq.com/symbol/bmrg.u",
"BW","Babcock","2.19","$101.63M","2015","Capital Goods","Building Products","https://old.nasdaq.com/symbol/bw",
"BGH","Babson Global Short Duration High Yield Fund","11.72","$235.15M","2012","n/a","n/a","https://old.nasdaq.com/symbol/bgh",
"BMI","Badger Meter, Inc.","62.01","$1.81B","n/a","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/bmi",
"BCSF","Bain Capital Specialty Finance, Inc.","10.68","$551.62M","2018","n/a","n/a","https://old.nasdaq.com/symbol/bcsf",
"BCSF~","Bain Capital Specialty Finance, Inc.","0.181","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/bcsf~",
"BKR","Baker Hughes Company","16.39","$16.92B","2017","Energy","Metal Fabrications","https://old.nasdaq.com/symbol/bkr",
"BBN","BalckRock Taxable Municipal Bond Trust","23.98","$1.37B","2010","n/a","n/a","https://old.nasdaq.com/symbol/bbn",
"BLL","Ball Corporation","70.55","$23B","n/a","Consumer Durables","Containers/Packaging","https://old.nasdaq.com/symbol/bll",
"BANC","Banc of California, Inc.","11.4","$571.8M","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/banc",
"BANC^D","Banc of California, Inc.","25.1","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/banc^d",
"BANC^E","Banc of California, Inc.","25.28","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/banc^e",
"BBAR","Banco BBVA Argentina S.A.","3.49","$712.79M","n/a","Finance","Commercial Banks","https://old.nasdaq.com/symbol/bbar",
"BBVA","Banco Bilbao Viscaya Argentaria S.A.","3.2","$21.3B","n/a","Finance","Commercial Banks","https://old.nasdaq.com/symbol/bbva",
"BBD","Banco Bradesco Sa","3.56","$31.45B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/bbd",
"BBDO","Banco Bradesco Sa","3.26","$28.8B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/bbdo",
"BCH","Banco De Chile","16.57","$8.37B","n/a","Finance","Commercial Banks","https://old.nasdaq.com/symbol/bch",
"BLX","Banco Latinoamericano de Comercio Exterior, S.A.","12.37","$490.03M","1992","Finance","Commercial Banks","https://old.nasdaq.com/symbol/blx",
"BSBR","Banco Santander Brasil SA","4.73","$35.29B","2009","Finance","Commercial Banks","https://old.nasdaq.com/symbol/bsbr",
"BSAC","Banco Santander Chile","16.01","$7.54B","n/a","Finance","Commercial Banks","https://old.nasdaq.com/symbol/bsac",
"BSMX","Banco Santander Mexico, S.A., Institucion de Ban","3.31","$4.49B","2012","Finance","Commercial Banks","https://old.nasdaq.com/symbol/bsmx",
"SAN","Banco Santander, S.A.","2.35","$39.03B","n/a","Finance","Commercial Banks","https://old.nasdaq.com/symbol/san",
"SAN^B","Banco Santander, S.A.","21.1","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/san^b",
"CIB","BanColombia S.A.","25.77","$6.2B","n/a","Finance","Commercial Banks","https://old.nasdaq.com/symbol/cib",
"BXS","BancorpSouth Bank","22.93","$2.35B","n/a","n/a","n/a","https://old.nasdaq.com/symbol/bxs",
"BXS^A","BancorpSouth Bank","24.75","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/bxs^a",
"BAC","Bank of America Corporation","24.86","$215.68B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/bac",
"BAC^A","Bank of America Corporation","25.81","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/bac^a",
"BAC^B","Bank of America Corporation","27.15","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/bac^b",
"BAC^C","Bank of America Corporation","25.76","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/bac^c",
"BAC^E","Bank of America Corporation","23.28","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/bac^e",
"BAC^K","Bank of America Corporation","26.85","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/bac^k",
"BAC^L","Bank of America Corporation","1361.56","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/bac^l",
"BAC^M","Bank of America Corporation","26.38","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/bac^m",
"BAC^N","Bank of America Corporation","25.22","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/bac^n",
"BML^G","Bank of America Corporation","19.37","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/bml^g",
"BML^H","Bank of America Corporation","19.56","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/bml^h",
"BML^J","Bank of America Corporation","22.8795","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/bml^j",
"BML^L","Bank of America Corporation","21.9","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/bml^l",
"BOH","Bank of Hawaii Corporation","64.72","$2.59B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/boh",
"BMO","Bank Of Montreal","50.33","$32.19B","n/a","Finance","Commercial Banks","https://old.nasdaq.com/symbol/bmo",
"NTB","Bank of N.T. Butterfield & Son Limited (The)","24.64","$1.27B","2016","Finance","Commercial Banks","https://old.nasdaq.com/symbol/ntb",
"BNS","Bank of Nova Scotia (The)","41.6","$50.41B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/bns",
"BKU","BankUnited, Inc.","18.97","$1.75B","2011","Finance","Savings Institutions","https://old.nasdaq.com/symbol/bku",
"BCS","Barclays PLC","5.9","$25.57B","n/a","Finance","Commercial Banks","https://old.nasdaq.com/symbol/bcs",
"BBDC","Barings BDC, Inc.","7.49","$359.23M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/bbdc",
"MCI","Barings Corporate Investors","13.95","$391.36M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/mci",
"MPV","Barings Participation Investors","12.56","$185.73M","1988","Consumer Services","Miscellaneous","https://old.nasdaq.com/symbol/mpv",
"BNED","Barnes & Noble Education, Inc","1.65","$79.69M","2015","Consumer Services","Other Specialty Stores","https://old.nasdaq.com/symbol/bned",
"B","Barnes Group, Inc.","39.17","$1.98B","n/a","Capital Goods","Metal Fabrications","https://old.nasdaq.com/symbol/b",
"GOLD","Barrick Gold Corporation","23.95","$42.58B","n/a","Basic Industries","Precious Metals","https://old.nasdaq.com/symbol/gold",
